tale,chunk_id,text_preview,token_count,distilroberta_emotion,distilroberta_score,go_emotions_emotion,go_emotions_score,twitter_emotion_emotion,twitter_emotion_score
Aunty Toothache,9,"""A splendid set of teeth,"" she said, ""just like an organ to play upon! We shall have a grand concert, with jew's-harps, kettledrums, and trumpets, pic...",475,fear,0.540232241153717,neutral,0.2756655812263489,anticipation,0.5651305317878723
Aunty Toothache,10,"""But go away, go away!"" ""Yes, if you will give up being a poet, never put verse on paper, slate, or any sort of writing material, then I will let you ...",503,anger,0.6403144598007202,admiration,0.5973896980285645,joy,0.9674897193908691
Aunty Toothache,11,"Dream and reality were blended. ""I suppose you did not write anything last night after we said good night?"" she said. ""I wish you had; you are my poet...",266,disgust,0.36185115575790405,neutral,0.2361811101436615,joy,0.7656187415122986
Aunty Toothache,12,"The brewer is dead; Aunty is dead; the student is dead, he whose sparks of genius went into the basket. This is the end of the story - the story of Au...",45,sadness,0.8288515210151672,neutral,0.6763994097709656,sadness,0.9407746195793152
Aunty Toothache,13,This is the end of the story - the story of Aunty Toothache.,19,neutral,0.48616939783096313,neutral,0.7062146067619324,sadness,0.8433871865272522
By the almshouse window,0,Near the grass-covered rampart which encircles Copenhagen lies a great red house. Balsams and other flowers greet us from the long rows of windows in ...,500,disgust,0.29401153326034546,neutral,0.25287872552871704,joy,0.8487605452537537
By the almshouse window,1,The priestly hands have been laid on the candidates for confirmation; hand in hand they walk on the green rampart. Thou hast a white frock on; it has ...,403,joy,0.7439001798629761,admiration,0.21968643367290497,joy,0.9484889507293701
By the almshouse window,2,"From the almshouse window, behind the balsams, thou shalt look on the merry children at play, and shalt see thine own history renewed. And that is the...",89,joy,0.9796707630157471,joy,0.7675809264183044,joy,0.99437415599823
By the almshouse window,3,"And that is the life drama that passes before the old maid while she looks out upon the rampart, the green, sunny rampart, where the children, with th...",57,joy,0.9492833614349365,joy,0.7815054655075073,joy,0.99505615234375
Chicken Grethe's family,0,Chicken Grethe was the only human tenant of the fine new house that was built for the hens and ducks on the estate. It was built where the old baronia...,505,disgust,0.4807684123516083,neutral,0.7615827918052673,joy,0.7112640738487244
Chicken Grethe's family,1,In those days the dog's chain used to reach clear across the gateway. By way of the tower one came to the stone-flagged passage that led to the living...,507,fear,0.375251829624176,neutral,0.8616155385971069,joy,0.8694133162498474
Chicken Grethe's family,2,"She would have her way, and she got it. Sören's father was released. Lady Grubbe came to her, stroked her hair, and looked at her daughter with mild, ...",490,disgust,0.44552212953567505,neutral,0.509041428565979,joy,0.8959969282150269
Chicken Grethe's family,3,"The church bells solemnly tolled as her body was carried to the church, and poor men's eyes grew dim, for she had shown them kindness. And now that sh...",508,disgust,0.6995213627815247,neutral,0.5256695747375488,joy,0.8199400901794434
Chicken Grethe's family,4,"They were Lady Gyldenlöve and her maid. They came from Veile, where they had arrived by ship from Copenhagen. They rode up to Sir Grubbe's town house....",510,anger,0.586997389793396,neutral,0.4790598452091217,anger,0.651496410369873
Chicken Grethe's family,5,"All this was told in our own time by the parish clerk. He had pieced it together from books and letters, and it lay with many another manuscript hidde...",508,disgust,0.8570982217788696,neutral,0.5923164486885071,anticipation,0.3257485330104828
Chicken Grethe's family,6,"She soon grew weary of the life there, which did not improve matters. At dinner time one day, the food got cold on the table. Palle Dyre was off fox- ...",506,disgust,0.6025452613830566,neutral,0.7553706169128418,anger,0.6654378771781921
Chicken Grethe's family,7,It was not a tale which he had pieced together. He had the whole strange story from a reliable book which we can get and read for ourselves. The Danis...,512,disgust,0.9162026643753052,neutral,0.6919370889663696,joy,0.19737958908081055
Chicken Grethe's family,8,"The student hurried on to Castle Bridge, where two small boats were moored. One of them was just about to cast off and quit the plague- ridden city. ""...",482,disgust,0.5445641875267029,neutral,0.8230058550834656,anticipation,0.4378318190574646
Chicken Grethe's family,9,"She had an impressive air as she straightened up and looked at him. Two proud eyes were set under her dark brows. It was Mother Sören, the ferry man's...",510,disgust,0.6874003410339355,neutral,0.6842082738876343,joy,0.624423086643219
Chicken Grethe's family,10,"He is only an ordinary sailor, so the law must take its course, you know."" ""The law applies to the upper classes too,"" Holberg said. ""Do you believe t...",482,disgust,0.43805670738220215,neutral,0.868895411491394,anticipation,0.3024945557117462
Chicken Grethe's family,11,"""She is not a native of Falster,"" he said, ""and she has probably seen better days. Her husband is a common sailor, with a violent temper. He killed a ...",494,disgust,0.5661861896514893,neutral,0.8248321413993835,anticipation,0.2504303753376007
Chicken Grethe's family,12,"Afterward I took Palle Dyre. Good or bad, each has his own way, and I have mine. That was a long story, and now you know it."" Mother Sören went out of...",493,disgust,0.29910019040107727,neutral,0.8398505449295044,sadness,0.20964404940605164
Chicken Grethe's family,13,"By an act of charity she came here, and children she had none!"" Nevertheless, she had ancestors, though she did not know of them, nor did the parish c...",268,disgust,0.4103876054286957,neutral,0.7890074253082275,joy,0.8329225778579712
Chicken Grethe's family,14,"No one knows where it lies except the old crow, if he isn't dead too. Now we know the story of the old castle, and of all Chicken Grethe's family.",39,neutral,0.9442055225372314,neutral,0.7264367938041687,sadness,0.3246340751647949
Chicken Grethe's family,15,"Now we know the story of the old castle, and of all Chicken Grethe's family.",21,neutral,0.9470024108886719,neutral,0.7307328581809998,anticipation,0.6423768401145935
Children's prattle,0,"There was a large party for children at the house of the merchant; rich people's children and important people's children were all there. Their host, ...",490,anger,0.670031726360321,admiration,0.5209982991218567,joy,0.5828807353973389
Children's prattle,1,"Sweet child! But the little daughter of the merchant was very angry, for her father's name was Madsen, and of course she knew that ended with ""sen,"" s...",480,anger,0.527617335319519,sadness,0.5911087989807129,sadness,0.6421295404434204
Children's prattle,2,"And the three other children-the children of blue blood, money, and intellectual pride? Well, one had nothing to reproach the other with. They were al...",72,joy,0.7585485577583313,admiration,0.8617397546768188,joy,0.984940230846405
Children's prattle,3,"Well, one had nothing to reproach the other with. They were all equal as children, and they turned into charming and pleasant people, for they were re...",54,joy,0.4803088903427124,admiration,0.7516061067581177,joy,0.9780087471008301
Children's prattle,4,"They were all equal as children, and they turned into charming and pleasant people, for they were really good at heart; what they had thought and said...",42,joy,0.776680052280426,admiration,0.8267859220504761,joy,0.9773553609848022
Clumsy Hans,0,"Out in the country there was an old mansion where an old squire lived with his two sons, who were so witty that they thought themselves too clever for...",505,anger,0.42097580432891846,neutral,0.529669463634491,joy,0.9722288250923157
Clumsy Hans,1,"""You'll get no horse from me. Why, you don't know how to talk properly. Now, your brothers are intelligent men."" ""If I can't have a horse I'll take th...",500,anger,0.5793944597244263,neutral,0.606075644493103,joy,0.962812066078186
Clumsy Hans,2,"Look, it runs right through your fingers."" Then he filled his pockets with it. But his brothers galloped on ahead as fast as they could, and so they a...",510,fear,0.7638278603553772,neutral,0.6838422417640686,disgust,0.3084500730037689
Clumsy Hans,3,"""I'm roasting young chickens,"" replied the Princess. ""Why, that's fine!"" said Clumsy Hans. ""Then I suppose I can get my crow roasted?"" ""That you can,""...",409,disgust,0.4406416118144989,approval,0.37982526421546936,joy,0.8842126131057739
Clumsy Hans,4,"""I could never have done that, but I'll learn in time!"" So Clumsy Hans was made a king, with a wife and a crown, and sat on a throne. And we had this ...",64,anger,0.4422145187854767,neutral,0.6178436279296875,optimism,0.9159907698631287
Clumsy Hans,5,And we had this story straight from the alderman's newspaper-but that is one you can't always depend upon.,27,neutral,0.9056959748268127,neutral,0.80024254322052,optimism,0.9120118021965027
Everything in its proper place,0,"It was over a hundred years ago. By the great lake behind the wood there stood an old mansion. Round about it circled a deep ditch, with bulrushes, re...",509,disgust,0.5307485461235046,amusement,0.43228963017463684,joy,0.886555552482605
Everything in its proper place,1,"""Grow if you can, until you can furnish a good flute for them up yonder,"" he said. It would have given him great pleasure to see the baron and his com...",480,joy,0.5353860855102539,amusement,0.45033910870552063,joy,0.9847499132156372
Everything in its proper place,2,"Yes, the tree flourished, but everything else at the mansion went to seed, what with feasting and gambling. For these two are like wheels, upon which ...",512,neutral,0.3103872835636139,approval,0.3511088490486145,joy,0.8743140697479248
Everything in its proper place,3,"And they explained to all the children, even those who were not very bright, that the tree was to be honored and respected. So a hundred years rolled ...",441,neutral,0.7389567494392395,admiration,0.713063657283783,joy,0.9811187982559204
